"","Marca temporal","Edad, en años cumplidos","Sexo","¿En cuál sede de la UCAB estudias?","¿En cuál escuela estudias?","¿Cuál semestre cursas actualmente?","¿Cuánto temor te produce el coronavirus?","¿Cuántas medidas de prevención has adoptado en tu vida diaria para evitar contagiarte?","Describelas brevemente (opcional)","3- ¿Cómo te sientes en cuarentena?","Cuando termine la cuarentena tu crees que...","A continuación encontraras una lista de las actividades que las personas están haciendo en cuarentena, marca todas las que apliquen a tu caso."
"380",2020-04-07 16:19:40,19,"Hombre","Caracas","Ingeniera",2,4,5,NA,"Bien, tampoco es para tanto","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"381",2020-04-07 16:22:16,18,"Mujer","Caracas","Comunicación Social",1,4,3,"Lavarme las manos constantemente, usar guantes y tapabocas en caso de salir, dejar los zapatos fuera de la casa y lavar inmediatamente la ropa","Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"382",2020-04-07 16:22:16,26,"Hombre","Caracas","Ingeniera",7,3,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar",NA
"383",2020-04-07 16:24:50,18,"Mujer","Caracas","Ingeniera",2,3,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"384",2020-04-07 16:28:02,18,"Hombre","Caracas","Economía",2,4,4,"Tapabocas, guantes","Regular, pero no hay más remedio","Las cosas van a estar mucho peor","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy pasando tiempo en familia"
"385",2020-04-07 16:35:27,17,"Hombre","Caracas","Ingeniera",2,3,5,"Quedarme en casa","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"386",2020-04-07 16:37:29,39,"Hombre","Caracas","Educación",3,5,5,"Lavado de manos y desinfección una vez que alguien retorna al hogar","Mal, necesito que esto termine pronto","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy pasando tiempo en familia"
"387",2020-04-07 16:38:27,18,"Hombre","Caracas","Ingeniera",2,3,2,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"388",2020-04-07 16:44:41,18,"Mujer","Caracas","Ingeniera",2,4,4,"Quedarme en casa (en caso de tener que salir utilizar tapabocas quirúrgico), utilizar antibacterial frecuentemente, lavar las manos frecuentemente, lavar la comida cuidadosamente, desinfectar la casa y la ropa.","Mal, necesito que esto termine pronto","Las cosas van a estar mucho mejor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy escribiendo"
"389",2020-04-07 16:52:18,22,"Mujer","Caracas","Educación",NA,3,4,NA,"Regular, pero no hay más remedio","Las cosas van a estar mucho peor","Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"390",2020-04-07 17:08:43,18,"Hombre","Caracas","Ingeniera",1,4,4,"Lavarme las manos constantemente
No salir si no es necesario 
Al regresar a mi casa bañarme y lavar la ropa 
Evitar tocarme la cara 
Evitar contacto con otras personas","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"391",2020-04-07 17:09:47,18,"Mujer","Caracas","Derecho",NA,3,4,NA,"Bien, tampoco es para tanto","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy conectado con mis amigos en linea (jugando o conversando)"
"392",2020-04-07 17:11:09,18,"Hombre","Caracas","Derecho",2,4,5,"Lavado constante de manos, limpieza de la ropa inmediatamente si es expuesta al exterior, uso del tapabocas, evitar conglomeraciones, evitar contacto con superficies en lugares públicos, uso de alcohol y desinfectantes luego de estar en la calle, evitar en la medida de lo posible estar en la calle y respetar la cuarentena","Regular, pero no hay más remedio","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"393",2020-04-07 17:20:06,17,"Mujer","Caracas","Ingeniera",1,3,5,"Cuarenta absoluta","Mal, necesito que esto termine pronto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy aprendiendo algo nuevo (cocina, hobby)"
"394",2020-04-07 17:25:18,17,"Mujer","Caracas","Derecho",1,5,5,"tapaboca, mantenerse en casa, me lavo las manos, me mantengo informada","Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"395",2020-04-07 17:38:04,17,"Mujer","Caracas","Derecho",1,3,4,NA,"Regular, pero no hay más remedio","Nada va a cambiar","Estoy adelantando mis estudios, Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"396",2020-04-07 17:46:29,18,"Mujer","Caracas","Ciencias Sociales",1,4,4,NA,"Bien, tampoco es para tanto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia"
"397",2020-04-07 18:00:36,20,"Mujer","Caracas","Comunicación Social",5,5,5,"No salir de casa","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy conectado con mis amigos en linea (jugando o conversando), haciendo recetas nuevas"
"398",2020-04-07 18:10:58,19,"Mujer","Caracas","Comunicación Social",1,4,4,NA,"Muy mal, estoy que me subo por las paredes","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"399",2020-04-07 18:17:05,20,"Mujer","Caracas","Psicología",3,2,2,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"400",2020-04-07 18:18:34,18,"Hombre","Caracas","Administración y Contaduría",2,3,5,"Limpiar los objetos más utilizados periódicamente, limpiar los pomos de las puertas regularmente, si se sale del hogar utilizar la mascarilla y guantes, lavarse las manos con agua un jabón además de anti bacterial","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy haciendo cursos en línea, Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"401",2020-04-07 18:26:46,18,"Mujer","Caracas","Comunicación Social",1,3,4,"Quedarme en casa, solo salir para lo estrictamente necesario, como comprar comida o medicamentos, además, al momento de salir siempre lo hago con tapaboca y llevando conmigo un envase con alcohol para desinfectar mis manos o cualquier superficie que pueda estar contaminada, mantengo cierta distancia con las personas que me rodean en el lugar y al llegar a casa me lavo muy bien las manos","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy conectado con mis amigos en linea (jugando o conversando)"
"402",2020-04-07 18:29:07,19,"Mujer","Caracas","Psicología",2,3,4,"usar tapaboca, guantes, no salir, limpiar constantemente con cloro, lavarme las manos a cada rato","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy pasando tiempo en familia"
"403",2020-04-07 18:33:58,20,"Mujer","Caracas","Comunicación Social",5,3,4,"No salir tanto de mi casa, y en caso de que tenga que, uso tapabocas, guantes y salgo con mi gel antibacterial","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy aprendiendo algo nuevo (cocina, hobby), Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando), Pintando mi casa, arreglando el patio y en general la casa"
"404",2020-04-07 18:58:25,19,"Mujer","Caracas","Psicología",4,4,5,NA,"Bien, tampoco es para tanto","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), limpiar, cocinar"
"405",2020-04-07 19:11:59,18,"Mujer","Caracas","Comunicación Social",1,3,5,"Quedarme en casa
Lavarme las manos con frecuencia
Usar tapabocas y guantes en casa de salir","Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando meditación/yoga, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy aprendiendo algo nuevo (cocina, hobby), Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"406",2020-04-07 19:22:08,18,"Mujer","Caracas","Derecho",2,4,4,NA,"Mal, necesito que esto termine pronto","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando danza, Estoy conectado con mis amigos en linea (jugando o conversando)"
"407",2020-04-07 19:30:44,21,"Hombre","Caracas","Derecho",1,4,5,"Mantener la cuarentena en todo momento, solo salir para dirigirme hacia el supermercado con guantes y tapa boca.","Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy adelantando mis estudios, Estoy leyendo más de lo habitual (libros, revistas), Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"408",2020-04-07 19:38:41,54,"Mujer","Caracas","Educación",3,5,5,NA,"Regular, pero no hay más remedio","Las cosas van a estar mal","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy aprendiendo algo nuevo (cocina, hobby), cocinando"
"409",2020-04-07 19:41:55,26,"Hombre","Caracas","Comunicación Social",5,4,5,"Lavado constante de manos y cara, cuarentena casi absoluta, lavado de alimentos y objetos con alcohol puro.","Regular, pero no hay más remedio","Las cosas van a estar mucho peor","Estoy adelantando mis estudios, Estoy haciendo cursos en línea, Estoy leyendo más de lo habitual (libros, revistas), Estoy viendo más television, Estoy conectado más tiempo en redes sociales, Estoy escribiendo, Estoy pasando tiempo en familia"
"410",2020-04-07 19:48:40,19,"Hombre","Caracas","Ingeniera",1,5,5,NA,"Mal, necesito que esto termine pronto","Las cosas van a estar mucho peor","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy practicando con un instrumento musical, Estoy jugando videojuegos, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"411",2020-04-07 19:54:38,20,"Mujer","Caracas","Comunicación Social",5,3,5,NA,"Regular, pero no hay más remedio","Las cosas van a mejorar","Estoy viendo más television, Estoy haciendo rutinas de ejercicios, Estoy conectado más tiempo en redes sociales, Estoy haciendo manualidades (orfebreria, papercraft, escultura, pintura), Estoy practicando con un instrumento musical, Estoy pasando tiempo en familia, Estoy conectado con mis amigos en linea (jugando o conversando)"
"412",2020-04-07 20:15:12,26,"Mujer","Caracas","Ciencias Sociales",1,4,4,"Salir a la calle por lo necesario, utilizar tapabocas, lavar mis manos frecuentemente","Regular, pero no hay más remedio","Nada va a cambiar","Estoy haciendo rutinas de ejercicios, Estoy pasando tiempo en familia, Estoy trabajando"
